hom_1	hom_1_2
hom_1540	hom_1540_10
hom_1541	hom_1541_12
hom_1542	hom_1542_9
hom_1543	hom_1543_15
hom_1544	hom_1544_9
hom_1545	hom_1545_10
hom_1546	hom_1546_7
hom_1547	hom_1547_10
hom_1548	hom_1548_7
hom_1549	hom_1549_14
hom_1551	hom_1551_3
hom_1553	hom_1553_4
hom_1554	hom_1554_10
hom_1555	hom_1555_7
hom_1556	hom_1556_3
hom_1557	hom_1557_8
hom_1558	hom_1558_7
hom_1559	hom_1559_10
hom_1560	hom_1560_21
hom_1561	hom_1561_16
hom_1562	hom_1562_4
hom_1563	hom_1563_8
hom_1564	hom_1564_6
hom_1565	hom_1565_8
hom_1567	hom_1567_10
hom_1569	hom_1569_9
hom_1570	hom_1570_2
hom_1573	hom_1573_7
hom_1574	hom_1574_15
hom_1578	hom_1578_3
hom_1579	hom_1579_16
hom_1584	hom_1584_9
hom_1585	hom_1585_13
hom_1586	hom_1586_14
hom_1587	hom_1587_8
hom_1588	hom_1588_16
hom_1589	hom_1589_10
hom_1590	hom_1590_20
hom_1591	hom_1591_13
hom_1592	hom_1592_11
hom_1593	hom_1593_4
hom_1594	hom_1594_16
hom_1596	hom_1596_11
hom_1602	hom_1602_16
hom_1604	hom_1604_10
hom_1605	hom_1605_15
hom_1607	hom_1607_7
hom_1608	hom_1608_6
hom_1609	hom_1609_4
hom_1610	hom_1610_9
hom_1614	hom_1614_12
hom_1615	hom_1615_6
hom_1616	hom_1616_20
hom_1617	hom_1617_13
hom_1618	hom_1618_4
hom_1620	hom_1620_11
hom_1621	hom_1621_12
hom_1622	hom_1622_13
hom_1624	hom_1624_8
hom_1625	hom_1625_14
hom_1626	hom_1626_10
hom_1627	hom_1627_10
hom_1628	hom_1628_10
hom_1629	hom_1629_1
hom_1631	hom_1631_8
hom_1632	hom_1632_15
hom_1635	hom_1635_11
hom_1636	hom_1636_4
hom_1637	hom_1637_3
hom_1638	hom_1638_8
hom_1642	hom_1642_6
hom_1645	hom_1645_5
hom_1646	hom_1646_5
hom_1647	hom_1647_3
hom_1648	hom_1648_11
hom_1650	hom_1650_7
hom_1651	hom_1651_5
hom_1652	hom_1652_5
hom_1653	hom_1653_3
hom_1654	hom_1654_12
hom_1655	hom_1655_3
hom_1656	hom_1656_17
hom_1657	hom_1657_7
hom_1658	hom_1658_9
hom_1659	hom_1659_15
hom_1660	hom_1660_2
hom_1661	hom_1661_1
hom_1663	hom_1663_3
hom_1665	hom_1665_10
hom_1666	hom_1666_13
hom_1670	hom_1670_10
hom_1671	hom_1671_6
hom_1675	hom_1675_10
hom_1676	hom_1676_6
hom_1677	hom_1677_16
hom_1678	hom_1678_6
hom_1680	hom_1680_9
hom_1682	hom_1682_5
hom_1685	hom_1685_1
hom_1686	hom_1686_7
hom_1687	hom_1687_13
hom_1689	hom_1689_10
hom_1690	hom_1690_10
hom_1691	hom_1691_15
hom_1692	hom_1692_4
hom_1694	hom_1694_12
hom_1695	hom_1695_12
hom_1696	hom_1696_9
hom_1697	hom_1697_24
hom_1698	hom_1698_15
hom_1699	hom_1699_9
hom_1700	hom_1700_15
hom_1701	hom_1701_7
hom_1702	hom_1702_5
hom_1703	hom_1703_10
hom_1704	hom_1704_15
hom_1707	hom_1707_9
hom_1708	hom_1708_7
hom_1709	hom_1709_6
hom_1711	hom_1711_3
hom_1712	hom_1712_10
hom_1713	hom_1713_13
hom_1714	hom_1714_1
hom_1715	hom_1715_4
hom_1717	hom_1717_7
hom_1719	hom_1719_11
hom_1720	hom_1720_15
hom_1726	hom_1726_10
hom_1727	hom_1727_14
hom_1728	hom_1728_4
hom_1729	hom_1729_8
hom_1730	hom_1730_11
hom_1732	hom_1732_12
hom_1734	hom_1734_9
hom_1735	hom_1735_4
hom_1736	hom_1736_4
hom_1737	hom_1737_4
hom_1739	hom_1739_11
hom_1742	hom_1742_19
hom_1744	hom_1744_9
hom_1747	hom_1747_6
hom_1748	hom_1748_12
hom_1749	hom_1749_8
hom_1750	hom_1750_11
hom_1751	hom_1751_6
hom_1753	hom_1753_2
hom_1754	hom_1754_7
hom_1755	hom_1755_9
hom_1756	hom_1756_14
hom_1757	hom_1757_6
hom_1758	hom_1758_10
hom_1759	hom_1759_14
hom_1760	hom_1760_9
hom_1761	hom_1761_5
hom_1762	hom_1762_7
hom_1763	hom_1763_7
hom_1764	hom_1764_2
hom_1766	hom_1766_9
hom_1767	hom_1767_3
hom_1768	hom_1768_3
hom_1770	hom_1770_7
hom_1771	hom_1771_10
hom_1773	hom_1773_13
hom_1775	hom_1775_10
hom_1778	hom_1778_6
hom_1780	hom_1780_9
hom_1781	hom_1781_4
hom_1782	hom_1782_5
hom_1783	hom_1783_9
hom_1785	hom_1785_5
hom_1786	hom_1786_8
hom_1787	hom_1787_9
hom_1790	hom_1790_8
hom_1791	hom_1791_4
hom_1792	hom_1792_19
hom_1794	hom_1794_3
hom_1795	hom_1795_17
hom_1796	hom_1796_9
hom_1797	hom_1797_17
hom_1798	hom_1798_5
hom_1799	hom_1799_7
hom_1801	hom_1801_7
hom_1803	hom_1803_15
hom_1804	hom_1804_14
hom_1805	hom_1805_13
hom_1806	hom_1806_12
hom_1807	hom_1807_10
hom_1808	hom_1808_9
hom_1809	hom_1809_6
hom_1812	hom_1812_10
hom_1813	hom_1813_12
hom_1814	hom_1814_12
hom_1815	hom_1815_17
hom_1819	hom_1819_6
hom_1820	hom_1820_14
hom_1821	hom_1821_10
hom_1822	hom_1822_16
hom_1823	hom_1823_9
hom_1824	hom_1824_11
hom_1825	hom_1825_2
hom_1826	hom_1826_15
hom_1828	hom_1828_6
hom_1830	hom_1830_5
hom_1831	hom_1831_8
hom_1832	hom_1832_14
hom_1833	hom_1833_2
hom_1834	hom_1834_4
hom_1835	hom_1835_6
hom_1836	hom_1836_12
hom_1837	hom_1837_15
hom_1838	hom_1838_5
hom_1840	hom_1840_8
hom_1841	hom_1841_10
hom_1843	hom_1843_4
hom_1844	hom_1844_9
hom_1846	hom_1846_13
hom_1848	hom_1848_16
hom_1849	hom_1849_6
hom_1850	hom_1850_7
hom_1851	hom_1851_9
hom_1852	hom_1852_9
hom_1853	hom_1853_8
hom_1854	hom_1854_8
hom_1855	hom_1855_4
hom_1856	hom_1856_10
hom_1857	hom_1857_22
hom_1858	hom_1858_7
hom_1859	hom_1859_8
hom_1860	hom_1860_11
hom_1861	hom_1861_13
hom_1862	hom_1862_20
hom_1863	hom_1863_8
hom_1866	hom_1866_9
hom_1868	hom_1868_5
hom_1870	hom_1870_11
hom_1871	hom_1871_8
hom_1872	hom_1872_10
hom_1873	hom_1873_21
hom_1875	hom_1875_13
hom_1876	hom_1876_8
hom_1877	hom_1877_10
hom_1878	hom_1878_15
hom_1879	hom_1879_7
hom_1880	hom_1880_10
hom_1883	hom_1883_13
hom_1884	hom_1884_11
hom_1885	hom_1885_10
hom_1886	hom_1886_3
hom_1887	hom_1887_9
hom_1888	hom_1888_11
hom_1891	hom_1891_5
hom_1892	hom_1892_8
hom_1894	hom_1894_18
hom_1903	hom_1903_5
hom_1905	hom_1905_14
hom_1906	hom_1906_3
hom_1907	hom_1907_14
hom_1912	hom_1912_15
hom_1913	hom_1913_8
hom_1915	hom_1915_3
hom_1917	hom_1917_11
hom_1918	hom_1918_10
hom_1920	hom_1920_8
hom_1921	hom_1921_24
hom_1922	hom_1922_10
hom_1923	hom_1923_13
hom_1924	hom_1924_19
hom_1925	hom_1925_12
hom_1926	hom_1926_5
hom_1927	hom_1927_12
hom_1928	hom_1928_3
hom_1929	hom_1929_6
hom_1930	hom_1930_9
hom_1932	hom_1932_8
hom_1933	hom_1933_5
hom_1934	hom_1934_16
hom_1936	hom_1936_13
hom_1938	hom_1938_7
hom_1940	hom_1940_9
hom_1941	hom_1941_9
hom_1942	hom_1942_5
hom_1943	hom_1943_2
hom_1944	hom_1944_15
hom_1945	hom_1945_6
hom_1946	hom_1946_12
hom_1947	hom_1947_15
hom_1948	hom_1948_11
hom_1951	hom_1951_5
hom_1952	hom_1952_15
hom_1953	hom_1953_12
hom_1954	hom_1954_22
hom_1955	hom_1955_9
hom_1956	hom_1956_6
hom_1957	hom_1957_10
hom_1958	hom_1958_7
hom_1960	hom_1960_8
hom_1962	hom_1962_4
hom_1963	hom_1963_8
hom_1964	hom_1964_4
hom_1965	hom_1965_15
hom_1966	hom_1966_2
hom_1968	hom_1968_16
hom_1969	hom_1969_1
hom_1970	hom_1970_6
hom_1971	hom_1971_10
hom_1972	hom_1972_13
hom_1974	hom_1974_9
hom_1975	hom_1975_4
hom_1976	hom_1976_14
hom_1977	hom_1977_8
hom_1978	hom_1978_4
hom_1979	hom_1979_8
hom_1980	hom_1980_4
hom_1982	hom_1982_12
hom_1983	hom_1983_13
hom_1985	hom_1985_5
hom_1986	hom_1986_13
hom_1987	hom_1987_9
hom_1988	hom_1988_9
hom_1989	hom_1989_8
hom_1990	hom_1990_8
hom_1991	hom_1991_16
hom_1992	hom_1992_5
hom_1994	hom_1994_11
hom_1995	hom_1995_12
hom_1996	hom_1996_3
hom_1999	hom_1999_2
hom_2001	hom_2001_3
hom_2002	hom_2002_7
hom_2004	hom_2004_3
hom_2005	hom_2005_7
hom_2006	hom_2006_3
hom_2008	hom_2008_1
hom_2009	hom_2009_17
hom_2010	hom_2010_10
hom_2011	hom_2011_9
hom_2012	hom_2012_6
hom_2014	hom_2014_14
hom_2015	hom_2015_9
hom_2016	hom_2016_5
hom_2017	hom_2017_11
hom_2018	hom_2018_14
hom_2019	hom_2019_13
hom_2021	hom_2021_3
hom_2023	hom_2023_18
hom_2024	hom_2024_9
hom_2025	hom_2025_6
hom_2027	hom_2027_10
hom_2028	hom_2028_4
hom_2029	hom_2029_15
hom_2030	hom_2030_9
hom_2032	hom_2032_16
hom_2033	hom_2033_4
hom_2034	hom_2034_21
hom_2036	hom_2036_14
hom_2037	hom_2037_9
hom_2038	hom_2038_5
hom_2039	hom_2039_17
hom_2040	hom_2040_10
hom_2041	hom_2041_3
hom_2042	hom_2042_3
hom_2044	hom_2044_9
hom_2045	hom_2045_4
hom_2048	hom_2048_7
hom_2050	hom_2050_13
hom_2051	hom_2051_12
hom_2052	hom_2052_7
hom_2053	hom_2053_7
hom_2055	hom_2055_13
hom_2056	hom_2056_4
hom_2057	hom_2057_3
hom_2058	hom_2058_9
hom_2060	hom_2060_15
hom_2061	hom_2061_13
hom_2062	hom_2062_8
hom_2063	hom_2063_8
hom_2064	hom_2064_9
hom_2065	hom_2065_6
hom_2066	hom_2066_3
hom_2067	hom_2067_15
hom_2068	hom_2068_12
hom_2069	hom_2069_5
hom_2071	hom_2071_14
hom_2072	hom_2072_8
hom_2073	hom_2073_8
hom_2076	hom_2076_12
hom_2077	hom_2077_3
hom_2078	hom_2078_11
hom_2079	hom_2079_8
hom_2080	hom_2080_7
hom_2081	hom_2081_14
hom_2083	hom_2083_8
hom_2084	hom_2084_6
hom_2085	hom_2085_14
hom_2087	hom_2087_1
hom_2088	hom_2088_7
hom_2089	hom_2089_13
hom_2091	hom_2091_10
hom_2092	hom_2092_8
hom_2093	hom_2093_9
hom_2094	hom_2094_15
hom_2096	hom_2096_18
hom_2097	hom_2097_8
hom_2099	hom_2099_7
hom_2100	hom_2100_2
hom_2101	hom_2101_3
hom_2102	hom_2102_8
hom_2103	hom_2103_7
hom_2104	hom_2104_9
hom_2106	hom_2106_1
hom_2107	hom_2107_10
hom_2108	hom_2108_9
hom_2110	hom_2110_14
hom_2111	hom_2111_17
hom_2113	hom_2113_9
hom_2114	hom_2114_11
hom_2116	hom_2116_12
hom_2117	hom_2117_4
hom_2118	hom_2118_14
hom_2119	hom_2119_9
hom_2120	hom_2120_18
hom_2121	hom_2121_4
hom_2122	hom_2122_7
hom_2124	hom_2124_14
hom_2125	hom_2125_13
hom_2126	hom_2126_9
hom_2127	hom_2127_3
hom_2129	hom_2129_5
hom_2132	hom_2132_13
hom_2133	hom_2133_10
hom_2134	hom_2134_12
hom_2135	hom_2135_5
hom_2136	hom_2136_2
hom_2138	hom_2138_7
hom_2139	hom_2139_6
hom_2140	hom_2140_17
hom_2141	hom_2141_7
hom_2142	hom_2142_7
hom_2143	hom_2143_6
hom_2144	hom_2144_7
hom_2147	hom_2147_7
hom_2148	hom_2148_10
hom_2150	hom_2150_3
hom_2152	hom_2152_1
hom_2153	hom_2153_13
hom_2155	hom_2155_8
hom_2157	hom_2157_6
hom_2158	hom_2158_6
hom_2159	hom_2159_6
hom_2160	hom_2160_13
hom_2161	hom_2161_10
hom_2163	hom_2163_9
hom_2164	hom_2164_17
hom_2165	hom_2165_11
hom_2166	hom_2166_12
hom_2168	hom_2168_4
hom_2169	hom_2169_6
hom_2170	hom_2170_14
hom_2173	hom_2173_12
hom_2175	hom_2175_7
hom_2176	hom_2176_10
hom_2177	hom_2177_4
hom_2178	hom_2178_3
hom_2179	hom_2179_8
hom_2180	hom_2180_12
hom_2181	hom_2181_18
hom_2183	hom_2183_6
hom_2184	hom_2184_3
hom_2185	hom_2185_8
hom_2186	hom_2186_8
hom_2187	hom_2187_6
hom_2191	hom_2191_3
hom_2192	hom_2192_5
hom_2197	hom_2197_7
hom_2200	hom_2200_9
hom_2202	hom_2202_8
hom_2204	hom_2204_8
hom_2207	hom_2207_7
hom_2208	hom_2208_10
hom_2209	hom_2209_2
hom_2210	hom_2210_6
hom_2212	hom_2212_16
hom_2213	hom_2213_3
hom_2214	hom_2214_6
hom_2216	hom_2216_6
hom_2217	hom_2217_4
hom_2220	hom_2220_1
hom_2222	hom_2222_2
hom_2224	hom_2224_6
hom_2227	hom_2227_8
hom_2228	hom_2228_19
hom_2229	hom_2229_11
hom_2231	hom_2231_12
hom_2233	hom_2233_11
hom_2235	hom_2235_13
hom_2236	hom_2236_3
hom_2237	hom_2237_6
hom_2238	hom_2238_8
hom_2239	hom_2239_9
hom_2240	hom_2240_4
hom_2241	hom_2241_12
hom_2242	hom_2242_3
hom_2244	hom_2244_9
hom_2245	hom_2245_8
hom_2248	hom_2248_8
hom_2249	hom_2249_13
hom_2250	hom_2250_8
